subject number,age,sex,trial number,block number,condition,start lane,visonset lane,obstacle left,obstacle right,finish lane,response time
73,22,2,31,2,1,0,0,9,5,1,1.346
73,22,2,32,2,1,0,0,6,4,1,1.446
73,22,2,33,2,1,0,0,6,9,2,0.738
73,22,2,34,2,1,0,0,8,9,1,1.278
73,22,2,35,2,1,0,0,7,3,1,1.514
73,22,2,36,2,1,0,0,6,5,1,4.008
73,22,2,37,2,1,0,0,3,4,2,5.020
73,22,2,38,2,1,0,0,9,10,2,0.722
73,22,2,39,2,1,0,0,2,6,2,1.952
73,22,2,40,2,1,0,0,3,1,1,9.772
74,27,1,1,1,4,2,2,6,2,1,3.018
74,27,1,2,1,4,2,2,6,3,1,3.454
74,27,1,3,1,4,1,1,5,10,2,1.038
74,27,1,4,1,4,1,1,4,7,2,0.382
74,27,1,5,1,4,2,2,3,9,2,100.000
74,27,1,6,1,4,2,2,10,4,1,0.058
74,27,1,7,1,4,1,1,10,1,1,100.000
74,27,1,8,1,4,1,1,7,10,2,0.970
74,27,1,9,1,4,1,1,9,5,1,100.000
74,27,1,10,1,4,2,2,4,5,2,100.000
74,27,1,11,1,4,1,1,8,2,1,100.000
74,27,1,12,1,4,2,2,7,8,1,1.886
74,27,1,13,1,4,2,2,6,9,2,100.000
74,27,1,14,1,4,1,1,7,6,1,100.000
74,27,1,15,1,4,2,2,2,7,2,100.000
74,27,1,16,1,4,1,1,8,10,2,0.840
74,27,1,17,1,4,2,2,9,7,1,2.058
74,27,1,18,1,4,2,2,5,3,1,2.918
74,27,1,19,1,4,2,2,8,4,1,0.002
74,27,1,20,1,4,1,1,6,5,1,100.000
74,27,1,21,2,3,1,1,9,8,2,1.874
74,27,1,22,2,3,1,1,3,4,1,100.000
74,27,1,23,2,3,2,2,9,10,2,100.000
74,27,1,24,2,3,1,1,9,1,1,100.000
74,27,1,25,2,3,2,2,4,6,2,100.000
74,27,1,26,2,3,2,2,9,4,1,1.156
74,27,1,27,2,3,2,2,8,3,1,0.932
74,27,1,28,2,3,1,1,10,3,1,100.000
74,27,1,29,2,3,2,2,2,5,2,100.000
74,27,1,30,2,3,2,2,5,7,2,100.000
74,27,1,31,2,3,1,1,7,3,1,100.000
74,27,1,32,2,3,1,1,10,2,1,100.000
74,27,1,33,2,3,1,1,2,1,1,2.764
74,27,1,34,2,3,2,2,8,1,1,0.914
74,27,1,35,2,3,1,1,6,8,2,1.092
74,27,1,36,2,3,2,2,8,5,1,0.818
74,27,1,37,2,3,2,2,2,9,2,100.000
74,27,1,38,2,3,2,2,10,6,1,0.970
74,27,1,39,2,3,1,1,2,4,2,1.560
74,27,1,40,2,3,1,1,2,3,2,2.018
75,20,2,1,1,1,0,0,1,9,2,8.594
75,20,2,2,1,1,0,0,5,1,1,11.694
75,20,2,3,1,1,0,0,9,4,1,1.824
75,20,2,4,1,1,0,0,5,2,1,5.728
75,20,2,5,1,1,0,0,9,2,1,1.682
75,20,2,6,1,1,0,0,6,3,1,2.542
75,20,2,7,1,1,0,0,7,8,2,20.368
75,20,2,8,1,1,0,0,8,3,1,1.746
75,20,2,9,1,1,0,0,7,9,2,6.016
75,20,2,10,1,1,0,0,6,4,1,1.276
75,20,2,11,1,1,0,0,1,10,2,4.786
75,20,2,12,1,1,0,0,2,3,2,20.706
75,20,2,13,1,1,0,0,2,7,2,1.106
75,20,2,14,1,1,0,0,8,1,1,0.938
75,20,2,15,1,1,0,0,5,8,2,1.132
75,20,2,16,1,1,0,0,6,8,2,0.768
75,20,2,17,1,1,0,0,9,5,1,1.122
75,20,2,18,1,1,0,0,9,8,2,6.638
75,20,2,19,1,1,0,0,10,5,1,1.176
75,20,2,20,1,1,0,0,4,8,2,1.208
75,20,2,21,2,2,0,0,8,2,1,5.672
75,20,2,22,2,2,0,0,2,4,2,3.226
75,20,2,23,2,2,0,0,5,4,1,1.066
75,20,2,24,2,2,0,0,5,3,1,1.472
75,20,2,25,2,2,0,0,3,1,1,3.256
75,20,2,26,2,2,0,0,5,6,2,9.592
75,20,2,27,2,2,0,0,10,4,1,1.048
75,20,2,28,2,2,0,0,7,3,1,1.150
75,20,2,29,2,2,0,0,1,4,2,3.962
75,20,2,30,2,2,0,0,7,1,1,0.812
75,20,2,31,2,2,0,0,10,2,1,1.430
75,20,2,32,2,2,0,0,3,9,2,1.132
75,20,2,33,2,2,0,0,7,6,1,1.756
75,20,2,34,2,2,0,0,3,10,2,0.746
75,20,2,35,2,2,0,0,4,7,2,0.896
75,20,2,36,2,2,0,0,6,1,1,0.974
75,20,2,37,2,2,0,0,5,7,2,0.896
75,20,2,38,2,2,0,0,6,9,2,0.948
75,20,2,39,2,2,0,0,2,6,2,1.268
75,20,2,40,2,2,0,0,3,4,2,4.738
76,22,1,1,1,3,2,2,9,8,1,2.352
76,22,1,2,1,3,2,2,6,5,2,100.000
76,22,1,3,1,3,1,1,1,3,2,2.576
76,22,1,4,1,3,1,1,6,10,2,1.446
76,22,1,5,1,3,2,2,9,1,1,0.966
76,22,1,6,1,3,1,1,2,7,2,1.170
76,22,1,7,1,3,2,2,3,7,2,100.000
76,22,1,8,1,3,1,1,8,4,1,100.000
76,22,1,9,1,3,2,2,5,1,1,1.722
76,22,1,10,1,3,1,1,3,5,2,2.182
76,22,1,11,1,3,1,1,6,3,1,100.000
76,22,1,12,1,3,1,1,6,2,1,100.000
76,22,1,13,1,3,2,2,2,8,2,100.000
76,22,1,14,1,3,1,1,9,10,2,1.178
76,22,1,15,1,3,1,1,1,2,1,2.752
76,22,1,16,1,3,2,2,8,6,1,1.166
76,22,1,17,1,3,2,2,7,6,1,0.968
76,22,1,18,1,3,2,2,3,2,1,3.694
76,22,1,19,1,3,1,1,7,8,2,2.224
76,22,1,20,1,3,1,1,5,9,2,1.200
76,22,1,21,2,4,1,1,3,4,2,3.370
76,22,1,22,2,4,1,1,8,10,2,1.238
76,22,1,23,2,4,2,2,9,6,1,1.696
76,22,1,24,2,4,1,1,1,4,2,3.806
76,22,1,25,2,4,2,2,9,3,1,0.288
76,22,1,26,2,4,1,1,4,5,2,3.406
76,22,1,27,2,4,1,1,7,10,2,1.014
76,22,1,28,2,4,2,2,5,8,2,100.000
76,22,1,29,2,4,2,2,7,5,1,0.548
76,22,1,30,2,4,1,1,5,2,2,2.390
76,22,1,31,2,4,2,2,4,6,2,100.000
76,22,1,32,2,4,1,1,9,7,1,100.000
76,22,1,33,2,4,2,2,7,4,1,0.556
76,22,1,34,2,4,1,1,8,3,1,100.000
76,22,1,35,2,4,1,1,6,1,1,100.000
76,22,1,36,2,4,2,2,8,1,1,0.644
76,22,1,37,2,4,2,2,2,4,1,2.890
76,22,1,38,2,4,1,1,7,1,1,100.000
76,22,1,39,2,4,1,1,4,9,2,0.344
76,22,1,40,2,4,1,1,2,9,2,0.378
77,25,1,1,1,2,0,0,10,8,1,22.298
77,25,1,2,1,2,0,0,4,10,2,6.228
77,25,1,3,1,2,0,0,4,8,2,8.636
77,25,1,4,1,2,0,0,2,8,2,5.444
77,25,1,5,1,2,0,0,10,1,1,4.402
77,25,1,6,1,2,0,0,3,4,1,4.638
77,25,1,7,1,2,0,0,7,10,2,1.418
77,25,1,8,1,2,0,0,5,7,1,7.974
77,25,1,9,1,2,0,0,6,1,1,2.988
77,25,1,10,1,2,0,0,2,3,2,4.014
77,25,1,11,1,2,0,0,1,9,2,5.846
77,25,1,12,1,2,0,0,3,10,2,1.014
77,25,1,13,1,2,0,0,4,1,2,7.794
77,25,1,14,1,2,0,0,8,3,1,6.458
77,25,1,15,1,2,0,0,1,3,2,1.554
77,25,1,16,1,2,0,0,7,6,1,3.256
77,25,1,17,1,2,0,0,7,3,1,3.830
77,25,1,18,1,2,0,0,7,2,1,1.622
77,25,1,19,1,2,0,0,2,4,1,7.250
77,25,1,20,1,2,0,0,9,10,2,0.914
77,25,1,21,2,1,0,0,6,4,1,12.400
77,25,1,22,2,1,0,0,4,7,2,3.418
77,25,1,23,2,1,0,0,8,5,2,7.514
77,25,1,24,2,1,0,0,2,6,2,3.552
77,25,1,25,2,1,0,0,9,4,2,8.084
77,25,1,26,2,1,0,0,5,1,1,1.918
77,25,1,27,2,1,0,0,6,3,1,1.800
77,25,1,28,2,1,0,0,2,9,2,2.390
77,25,1,29,2,1,0,0,8,1,1,1.530
77,25,1,30,2,1,0,0,2,10,2,0.688
77,25,1,31,2,1,0,0,5,2,1,6.720
77,25,1,32,2,1,0,0,5,3,1,2.476
77,25,1,33,2,1,0,0,3,9,2,1.278
77,25,1,34,2,1,0,0,5,6,2,4.178
77,25,1,35,2,1,0,0,4,5,2,2.694
77,25,1,36,2,1,0,0,10,6,1,1.144
77,25,1,37,2,1,0,0,1,7,2,2.154
77,25,1,38,2,1,0,0,2,1,1,11.134
77,25,1,39,2,1,0,0,9,5,2,5.492
77,25,1,40,2,1,0,0,5,10,2,1.766
78,21,1,1,1,4,1,1,1,3,2,2.352
78,21,1,2,1,4,2,2,3,2,1,0.778
78,21,1,3,1,4,1,1,4,5,2,3.728
78,21,1,4,1,4,2,2,7,9,2,100.000
78,21,1,5,1,4,2,2,4,7,2,100.000
78,21,1,6,1,4,2,2,9,4,1,1.282
78,21,1,7,1,4,1,1,1,9,2,2.512
78,21,1,8,1,4,2,2,1,7,2,100.000
78,21,1,9,1,4,1,1,1,2,2,2.736
78,21,1,10,1,4,1,1,2,5,2,2.344
78,21,1,11,1,4,2,2,1,6,2,100.000
78,21,1,12,1,4,2,2,2,6,2,100.000
78,21,1,13,1,4,2,2,10,2,1,1.762
78,21,1,14,1,4,1,1,7,8,1,100.000
78,21,1,15,1,4,2,2,10,7,1,1.148
78,21,1,16,1,4,2,2,1,10,2,100.000
78,21,1,17,1,4,1,1,2,7,2,1.192
78,21,1,18,1,4,1,1,10,6,1,100.000
78,21,1,19,1,4,1,1,8,3,1,100.000
78,21,1,20,1,4,2,2,8,1,1,1.328
78,21,1,21,2,3,2,2,6,8,2,100.000
78,21,1,22,2,3,1,1,8,2,1,100.000
78,21,1,23,2,3,1,1,6,4,1,100.000
78,21,1,24,2,3,2,2,9,10,2,100.000
78,21,1,25,2,3,2,2,1,4,2,100.000
78,21,1,26,2,3,2,2,8,4,1,1.184
78,21,1,27,2,3,1,1,1,5,2,1.146
78,21,1,28,2,3,1,1,5,3,1,100.000
78,21,1,29,2,3,2,2,9,2,1,1.066
78,21,1,30,2,3,1,1,9,8,1,100.000
78,21,1,31,2,3,1,1,9,3,1,100.000
78,21,1,32,2,3,1,1,3,4,1,100.000
78,21,1,33,2,3,2,2,3,7,2,100.000
78,21,1,34,2,3,2,2,3,10,2,100.000
78,21,1,35,2,3,1,1,10,5,1,100.000
78,21,1,36,2,3,2,2,9,6,1,1.204
78,21,1,37,2,3,2,2,4,10,2,100.000
78,21,1,38,2,3,2,2,8,10,2,100.000
78,21,1,39,2,3,1,1,4,2,1,100.000
78,21,1,40,2,3,2,2,3,6,2,100.000
79,20,1,1,1,1,0,0,4,3,1,9.350
79,20,1,2,1,1,0,0,7,3,1,2.356
79,20,1,3,1,1,0,0,5,1,1,3.806
79,20,1,4,1,1,0,0,10,3,1,5.710
79,20,1,5,1,1,0,0,7,2,1,6.182
79,20,1,6,1,1,0,0,10,9,1,1.952
79,20,1,7,1,1,0,0,2,6,2,2.392
79,20,1,8,1,1,0,0,3,2,1,7.126
79,20,1,9,1,1,0,0,10,5,1,1.498
79,20,1,10,1,1,0,0,10,4,1,1.076
79,20,1,11,1,1,0,0,8,2,1,5.390
79,20,1,12,1,1,0,0,5,9,2,2.172
79,20,1,13,1,1,0,0,5,2,1,3.152
79,20,1,14,1,1,0,0,1,9,2,2.188
79,20,1,15,1,1,0,0,9,6,1,1.834
79,20,1,16,1,1,0,0,9,3,1,1.818
79,20,1,17,1,1,0,0,3,1,1,6.218
79,20,1,18,1,1,0,0,7,6,1,1.262
79,20,1,19,1,1,0,0,8,7,1,6.132
79,20,1,20,1,1,0,0,8,9,2,1.430
79,20,1,21,2,2,0,0,9,7,1,6.970
79,20,1,22,2,2,0,0,5,7,2,2.044
79,20,1,23,2,2,0,0,8,3,1,0.914
79,20,1,24,2,2,0,0,1,10,2,1.788
79,20,1,25,2,2,0,0,8,1,1,1.100
79,20,1,26,2,2,0,0,6,3,1,1.470
79,20,1,27,2,2,0,0,7,1,1,1.488
79,20,1,28,2,2,0,0,8,6,1,0.946
79,20,1,29,2,2,0,0,4,2,1,2.174
79,20,1,30,2,2,0,0,2,1,1,10.198
79,20,1,31,2,2,0,0,8,10,2,4.024
79,20,1,32,2,2,0,0,5,6,2,2.144
79,20,1,33,2,2,0,0,6,10,2,0.914
79,20,1,34,2,2,0,0,10,7,1,1.014
79,20,1,35,2,2,0,0,3,5,2,1.572
79,20,1,36,2,2,0,0,1,4,2,6.442
79,20,1,37,2,2,0,0,8,5,1,0.864
79,20,1,38,2,2,0,0,9,2,1,1.016
79,20,1,39,2,2,0,0,10,2,1,0.982
79,20,1,40,2,2,0,0,1,6,2,1.118
80,25,1,1,1,3,1,1,9,10,2,1.404
80,25,1,2,1,3,1,1,8,7,1,100.000
80,25,1,3,1,3,2,2,5,2,1,3.064
80,25,1,4,1,3,2,2,1,8,2,100.000
80,25,1,5,1,3,1,1,3,2,2,3.578
80,25,1,6,1,3,2,2,8,5,1,1.120
80,25,1,7,1,3,1,1,10,3,1,100.000
80,25,1,8,1,3,2,2,1,6,2,100.000
80,25,1,9,1,3,1,1,4,7,2,1.292
80,25,1,10,1,3,2,2,5,1,1,2.046
80,25,1,11,1,3,1,1,10,5,1,100.000
80,25,1,12,1,3,2,2,9,2,1,1.008
80,25,1,13,1,3,2,2,4,2,1,1.980
80,25,1,14,1,3,1,1,10,2,1,100.000
80,25,1,15,1,3,1,1,9,7,1,4.398
80,25,1,16,1,3,2,2,2,8,2,100.000
80,25,1,17,1,3,1,1,7,5,1,100.000
80,25,1,18,1,3,2,2,2,1,1,1.798
80,25,1,19,1,3,1,1,2,7,2,1.014
80,25,1,20,1,3,2,2,2,6,2,100.000
80,25,1,21,2,4,2,2,6,4,1,1.750
80,25,1,22,2,4,2,2,4,10,2,100.000
80,25,1,23,2,4,1,1,1,7,2,0.824
80,25,1,24,2,4,2,1,1,4,2,0.936
80,25,1,25,2,4,2,2,7,6,1,0.176
80,25,1,26,2,4,1,1,10,7,1,100.000
80,25,1,27,2,4,2,2,8,9,2,3.840
80,25,1,28,2,4,1,1,6,9,2,0.478
80,25,1,29,2,4,1,1,6,8,2,0.422
80,25,1,30,2,4,2,2,9,5,1,0.300
80,25,1,31,2,4,1,1,1,10,2,0.634
80,25,1,32,2,4,2,2,5,6,2,100.000
80,25,1,33,2,4,1,1,3,1,1,100.000
80,25,1,34,2,4,2,2,10,8,1,0.422
80,25,1,35,2,4,2,2,10,6,1,0.546
80,25,1,36,2,4,1,1,5,4,2,2.154
80,25,1,37,2,4,1,1,4,9,2,0.234
80,25,1,38,2,4,2,2,9,1,1,0.078
80,25,1,39,2,4,2,2,3,4,2,1.530
80,25,1,40,2,4,1,1,4,8,2,0.044
81,19,2,1,1,2,0,0,7,6,1,6.970
81,19,2,2,1,2,0,0,5,3,2,19.504
81,19,2,3,1,2,0,0,7,8,2,2.632
81,19,2,4,1,2,0,0,2,3,2,1.858
81,19,2,5,1,2,0,0,6,9,2,2.970
81,19,2,6,1,2,0,0,7,10,2,1.436
81,19,2,7,1,2,0,0,9,3,1,1.454
81,19,2,8,1,2,0,0,9,4,1,1.436
81,19,2,9,1,2,0,0,4,5,1,2.864
81,19,2,10,1,2,0,0,1,10,2,0.964
81,19,2,11,1,2,0,0,10,3,1,0.876
81,19,2,12,1,2,0,0,2,5,2,4.586
81,19,2,13,1,2,0,0,6,8,2,1.352
81,19,2,14,1,2,0,0,8,5,1,1.404
81,19,2,15,1,2,0,0,4,2,1,1.504
81,19,2,16,1,2,0,0,3,1,1,1.034
81,19,2,17,1,2,0,0,8,4,1,1.032
81,19,2,18,1,2,0,0,7,1,1,1.960
81,19,2,19,1,2,0,0,1,9,2,0.830
81,19,2,20,1,2,0,0,9,8,2,1.282
81,19,2,21,2,1,0,0,3,7,2,6.014
81,19,2,22,2,1,0,0,5,7,2,1.312
81,19,2,23,2,1,0,0,1,5,2,1.684
81,19,2,24,2,1,0,0,4,1,1,1.600
81,19,2,25,2,1,0,0,10,2,1,1.346
81,19,2,26,2,1,0,0,7,4,1,1.800
81,19,2,27,2,1,0,0,10,5,1,0.958
81,19,2,28,2,1,0,0,8,3,1,1.482
81,19,2,29,2,1,0,0,10,4,1,0.856
81,19,2,30,2,1,0,0,6,4,1,27.478
81,19,2,31,2,1,0,0,9,7,1,4.176
81,19,2,32,2,1,0,0,3,6,2,4.918
81,19,2,33,2,1,0,0,10,9,1,1.412
81,19,2,34,2,1,0,0,6,10,2,1.262
81,19,2,35,2,1,0,0,6,1,1,0.856
81,19,2,36,2,1,0,0,8,10,2,1.146
81,19,2,37,2,1,0,0,6,5,1,22.946
81,19,2,38,2,1,0,0,1,8,2,5.306
81,19,2,39,2,1,0,0,2,1,2,28.136
81,19,2,40,2,1,0,0,5,9,2,1.094
82,31,2,1,1,4,2,1,10,8,1,-0.180
82,31,2,2,1,4,2,2,1,6,2,100.000
82,31,2,3,1,4,1,1,3,10,2,0.680
82,31,2,4,1,4,2,2,2,6,2,100.000
82,31,2,5,1,4,1,2,7,1,1,0.836
82,31,2,6,1,4,1,2,1,10,2,-13.326
82,31,2,7,1,4,2,2,8,4,1,0.334
82,31,2,8,1,4,1,2,3,6,2,-11.952
82,31,2,9,1,4,2,2,6,9,2,100.000
82,31,2,10,1,4,1,2,10,2,1,0.256
82,31,2,11,1,4,2,1,10,4,1,-0.138
82,31,2,12,1,4,1,1,9,4,1,-0.294
82,31,2,13,1,4,1,2,7,3,1,0.768
82,31,2,14,1,4,2,2,4,1,1,0.388
82,31,2,15,1,4,2,2,8,7,2,100.000
82,31,2,16,1,4,2,2,9,10,2,100.000
82,31,2,17,1,4,1,2,1,3,2,-13.240
82,31,2,18,1,4,1,2,7,5,1,0.814
82,31,2,19,1,4,2,2,7,2,1,1.238
82,31,2,20,1,4,1,2,6,10,2,-10.346
82,31,2,21,2,3,2,2,2,8,2,100.000
82,31,2,22,2,3,2,2,10,5,1,0.992
82,31,2,23,2,3,2,2,4,5,2,100.000
82,31,2,24,2,3,1,1,1,2,2,1.388
82,31,2,25,2,3,1,1,9,2,1,100.000
82,31,2,26,2,3,2,2,7,9,2,100.000
82,31,2,27,2,3,1,1,5,8,2,1.360
82,31,2,28,2,3,1,1,5,9,2,1.036
82,31,2,29,2,3,2,2,7,10,2,100.000
82,31,2,30,2,3,1,1,5,1,1,100.000
82,31,2,31,2,3,2,2,8,3,1,1.060
82,31,2,32,2,3,1,1,6,7,2,1.352
82,31,2,33,2,3,2,2,8,6,1,1.038
82,31,2,34,2,3,1,1,4,6,2,1.250
82,31,2,35,2,3,1,1,3,5,2,1.134
82,31,2,36,2,3,1,1,5,6,2,1.820
82,31,2,37,2,3,2,2,9,3,1,0.926
82,31,2,38,2,3,2,2,3,4,2,100.000
82,31,2,39,2,3,1,1,8,9,1,100.000
82,31,2,40,2,3,2,2,4,7,2,100.000
83,22,1,1,1,1,0,0,5,4,2,9.856
83,22,1,2,1,1,0,0,7,6,1,3.452
83,22,1,3,1,1,0,0,6,2,1,2.660
83,22,1,4,1,1,0,0,10,7,1,4.968
83,22,1,5,1,1,0,0,9,5,1,2.340
83,22,1,6,1,1,0,0,3,2,1,3.772
83,22,1,7,1,1,0,0,7,4,1,1.818
83,22,1,8,1,1,0,0,8,5,1,1.634
83,22,1,9,1,1,0,0,10,9,1,1.802
83,22,1,10,1,1,0,0,2,8,2,1.802
83,22,1,11,1,1,0,0,3,7,2,4.378
83,22,1,12,1,1,0,0,2,4,2,1.936
83,22,1,13,1,1,0,0,5,3,1,4.582
83,22,1,14,1,1,0,0,10,2,1,2.054
83,22,1,15,1,1,0,0,7,2,1,1.650
83,22,1,16,1,1,0,0,7,5,1,2.424
83,22,1,17,1,1,0,0,1,8,2,1.750
83,22,1,18,1,1,0,0,6,4,2,6.552
83,22,1,19,1,1,0,0,10,4,1,1.364
83,22,1,20,1,1,0,0,1,2,2,14.910
83,22,1,21,2,2,0,0,9,7,2,8.048
83,22,1,22,2,2,0,0,8,9,1,1.978
83,22,1,23,2,2,0,0,3,8,2,1.910
83,22,1,24,2,2,0,0,5,6,2,5.380
83,22,1,25,2,2,0,0,6,3,1,1.872
83,22,1,26,2,2,0,0,9,1,1,1.776
83,22,1,27,2,2,0,0,3,10,2,1.806
83,22,1,28,2,2,0,0,6,10,2,1.132
83,22,1,29,2,2,0,0,4,9,2,1.734
83,22,1,30,2,2,0,0,8,10,2,1.216
83,22,1,31,2,2,0,0,5,10,2,3.032
83,22,1,32,2,2,0,0,2,9,2,1.438
83,22,1,33,2,2,0,0,9,6,1,1.942
83,22,1,34,2,2,0,0,5,2,1,2.346
83,22,1,35,2,2,0,0,10,1,1,1.268
83,22,1,36,2,2,0,0,8,4,1,2.396
83,22,1,37,2,2,0,0,8,7,2,5.850
83,22,1,38,2,2,0,0,3,9,2,1.790
83,22,1,39,2,2,0,0,8,6,1,1.622
83,22,1,40,2,2,0,0,3,4,2,1.690
84,21,1,1,1,3,1,1,7,9,1,2.286
84,21,1,2,1,3,2,2,7,1,2,4.114
84,21,1,3,1,3,2,2,6,7,2,100.000
84,21,1,4,1,3,2,2,8,5,1,1.756
84,21,1,5,1,3,1,1,4,10,2,0.158
84,21,1,6,1,3,1,2,7,2,1,1.026
84,21,1,7,1,3,1,1,1,4,2,0.770
84,21,1,8,1,3,2,2,5,2,2,2.534
84,21,1,9,1,3,2,2,9,1,1,0.790
84,21,1,10,1,3,2,2,8,2,1,3.992
84,21,1,11,1,3,1,2,2,6,2,4.300
84,21,1,12,1,3,2,2,3,9,2,2.252
84,21,1,13,1,3,1,1,8,9,2,3.818
84,21,1,14,1,3,1,1,5,4,1,3.552
84,21,1,15,1,3,1,1,4,9,2,1.844
84,21,1,16,1,3,2,2,1,3,2,2.302
84,21,1,17,1,3,1,1,4,6,1,100.000
84,21,1,18,1,3,1,1,6,1,1,100.000
84,21,1,19,1,3,1,1,10,2,1,100.000
84,21,1,20,1,3,2,2,3,6,2,2.700
84,21,1,21,2,4,1,2,5,6,2,-2.560
84,21,1,22,2,4,1,2,3,10,2,-5.074
84,21,1,23,2,4,2,2,2,9,2,3.236
84,21,1,24,2,4,1,1,3,5,1,3.316
84,21,1,25,2,4,2,2,7,8,2,3.616
84,21,1,26,2,4,2,2,1,10,2,100.000
84,21,1,27,2,4,2,2,8,1,1,1.104
84,21,1,28,2,4,1,2,4,2,1,1.696
84,21,1,29,2,4,1,1,5,10,2,0.602
84,21,1,30,2,4,1,2,2,3,2,-3.432
84,21,1,31,2,4,2,2,4,3,1,3.448
84,21,1,32,2,4,1,1,8,6,1,-0.170
84,21,1,33,2,4,2,2,7,5,1,0.756
84,21,1,34,2,4,1,2,4,8,2,-4.414
84,21,1,35,2,4,1,1,8,3,1,-5.526
84,21,1,36,2,4,1,1,9,5,1,100.000
84,21,1,37,2,4,2,2,5,1,1,1.226
84,21,1,38,2,4,1,1,3,7,2,0.500
84,21,1,39,2,4,2,2,7,4,1,0.936
84,21,1,40,2,4,1,2,6,9,2,-0.126
85,22,1,1,1,2,0,0,10,8,1,6.734
85,22,1,2,1,2,0,0,8,3,1,1.390
85,22,1,3,1,2,0,0,7,9,1,6.070
85,22,1,4,1,2,0,0,6,1,1,7.940
85,22,1,5,1,2,0,0,1,9,2,0.916
85,22,1,6,1,2,0,0,7,6,1,0.830
85,22,1,7,1,2,0,0,5,8,2,1.590
85,22,1,8,1,2,0,0,7,4,1,0.728
85,22,1,9,1,2,0,0,6,9,2,0.830
85,22,1,10,1,2,0,0,3,4,2,9.104
85,22,1,11,1,2,0,0,1,7,2,1.380
85,22,1,12,1,2,0,0,9,4,1,1.250
85,22,1,13,1,2,0,0,9,3,1,0.746
85,22,1,14,1,2,0,0,9,10,2,1.132
85,22,1,15,1,2,0,0,8,9,2,3.508
85,22,1,16,1,2,0,0,9,5,1,0.864
85,22,1,17,1,2,0,0,7,2,1,1.538
85,22,1,18,1,2,0,0,4,6,2,1.212
85,22,1,19,1,2,0,0,3,7,2,0.788
85,22,1,20,1,2,0,0,1,4,2,1.168
85,22,1,21,2,1,0,0,1,3,2,4.614
85,22,1,22,2,1,0,0,5,6,2,7.278
85,22,1,23,2,1,0,0,6,10,2,1.514
85,22,1,24,2,1,0,0,6,3,2,7.294
85,22,1,25,2,1,0,0,7,5,1,0.924
85,22,1,26,2,1,0,0,9,2,1,1.144
85,22,1,27,2,1,0,0,8,7,2,2.138
85,22,1,28,2,1,0,0,8,6,1,0.924
85,22,1,29,2,1,0,0,1,2,2,11.170
85,22,1,30,2,1,0,0,8,1,1,1.160
85,22,1,31,2,1,0,0,2,6,2,1.834
85,22,1,32,2,1,0,0,5,1,1,1.766
85,22,1,33,2,1,0,0,2,8,2,1.076
85,22,1,34,2,1,0,0,5,3,2,3.740
85,22,1,35,2,1,0,0,2,3,2,2.324
85,22,1,36,2,1,0,0,4,8,2,1.042
85,22,1,37,2,1,0,0,5,4,2,1.666
85,22,1,38,2,1,0,0,2,5,2,2.660
85,22,1,39,2,1,0,0,10,7,1,1.244
85,22,1,40,2,1,0,0,4,2,1,2.408
86,23,1,1,1,4,2,2,5,2,1,2.400
86,23,1,2,1,4,1,1,1,5,2,2.400
86,23,1,3,1,4,1,1,1,8,2,0.758
86,23,1,4,1,4,2,2,4,2,1,0.636
86,23,1,5,1,4,2,2,9,2,1,0.088
86,23,1,6,1,4,1,1,3,6,2,2.222
86,23,1,7,1,4,2,2,2,7,2,100.000
86,23,1,8,1,4,2,2,3,2,1,0.670
86,23,1,9,1,4,1,1,6,10,2,0.312
86,23,1,10,1,4,2,2,2,8,2,100.000
86,23,1,11,1,4,2,2,1,6,2,100.000
86,23,1,12,1,4,1,1,3,4,2,1.216
86,23,1,13,1,4,2,2,1,4,2,100.000
86,23,1,14,1,4,2,2,6,2,1,0.790
86,23,1,15,1,4,1,1,3,7,2,0.378
86,23,1,16,1,4,1,1,10,8,1,100.000
86,23,1,17,1,4,2,1,10,4,1,-0.058
86,23,1,18,1,4,2,2,7,6,1,0.580
86,23,1,19,1,4,1,1,5,7,2,0.592
86,23,1,20,1,4,2,2,10,3,1,0.848
86,23,1,21,2,3,2,2,4,9,2,100.000
86,23,1,22,2,3,2,2,1,10,2,100.000
86,23,1,23,2,3,1,1,1,7,2,1.096
86,23,1,24,2,3,1,1,8,4,1,100.000
86,23,1,25,2,3,2,2,9,3,1,1.006
86,23,1,26,2,3,1,1,7,10,2,1.044
86,23,1,27,2,3,2,2,8,5,1,1.038
86,23,1,28,2,3,2,2,10,2,1,0.768
86,23,1,29,2,3,1,1,5,4,1,100.000
86,23,1,30,2,3,2,2,1,9,2,100.000
86,23,1,31,2,3,2,2,7,4,1,1.192
86,23,1,32,2,3,1,1,1,3,2,1.428
86,23,1,33,2,3,2,2,5,9,2,100.000
86,23,1,34,2,3,1,1,5,3,1,100.000
86,23,1,35,2,3,2,2,5,10,2,100.000
86,23,1,36,2,3,2,2,5,6,2,100.000
86,23,1,37,2,3,2,2,6,4,1,2.038
86,23,1,38,2,3,1,1,3,8,2,0.922
86,23,1,39,2,3,1,1,2,1,2,2.756
86,23,1,40,2,3,2,2,10,9,1,1.012
